1,2,3,4,F2/F1
1.4444,3.6667,50,9,0
1,1,23.3333,7,0.6019
1,1.4444,40,10,0.626
1.4444,3.6667,50,10,0
1.4444,4.1111,20,1,0
1.4444,4.1111,20,2,0
1.4444,4.1111,20,3,0
1.4444,4.1111,20,4,0
1.4444,4.1111,20,5,0
1.4444,4.1111,20,6,0
1.4444,4.1111,20,7,0
1.4444,4.1111,20,8,0
1.4444,4.1111,20,9,0
1,1.4444,43.3333,1,0
1.4444,4.1111,20,10,0
1.4444,4.1111,23.3333,1,0
1.4444,4.1111,23.3333,2,0
1.4444,4.1111,23.3333,3,0
1.4444,4.1111,23.3333,4,0
1.4444,4.1111,23.3333,5,0
1.4444,4.1111,23.3333,6,0
1.4444,4.1111,23.3333,7,0
1.4444,4.1111,23.3333,8,0
1.4444,4.1111,23.3333,9,0
1,1.4444,43.3333,2,0
1.4444,4.1111,23.3333,10,0
1.4444,4.1111,26.6667,1,0
1.4444,4.1111,26.6667,2,0
1.4444,4.1111,26.6667,3,0
1.4444,4.1111,26.6667,4,0
1.4444,4.1111,26.6667,5,0
1.4444,4.1111,26.6667,6,0
1.4444,4.1111,26.6667,7,0
1.4444,4.1111,26.6667,8,0
1.4444,4.1111,26.6667,9,0
1,1.4444,43.3333,3,0
1.4444,4.1111,26.6667,10,0
1.4444,4.1111,30,1,0
1.4444,4.1111,30,2,0
1.4444,4.1111,30,3,0
1.4444,4.1111,30,4,0
1.4444,4.1111,30,5,0
1.4444,4.1111,30,6,0
1.4444,4.1111,30,7,0
1.4444,4.1111,30,8,0
1.4444,4.1111,30,9,0
1,1.4444,43.3333,4,0
1.4444,4.1111,30,10,0
1.4444,4.1111,33.3333,1,0
1.4444,4.1111,33.3333,2,0
1.4444,4.1111,33.3333,3,0
1.4444,4.1111,33.3333,4,0
1.4444,4.1111,33.3333,5,0
1.4444,4.1111,33.3333,6,0
1.4444,4.1111,33.3333,7,0
1.4444,4.1111,33.3333,8,0
1.4444,4.1111,33.3333,9,0
1,1.4444,43.3333,5,0
1.4444,4.1111,33.3333,10,0
1.4444,4.1111,36.6667,1,0
1.4444,4.1111,36.6667,2,0
1.4444,4.1111,36.6667,3,0
1.4444,4.1111,36.6667,4,0
1.4444,4.1111,36.6667,5,0
1.4444,4.1111,36.6667,6,0
1.4444,4.1111,36.6667,7,0
1.4444,4.1111,36.6667,8,0
1.4444,4.1111,36.6667,9,0
1,1.4444,43.3333,6,0.2222
1.4444,4.1111,36.6667,10,0
1.4444,4.1111,40,1,0
1.4444,4.1111,40,2,0
1.4444,4.1111,40,3,0
1.4444,4.1111,40,4,0
1.4444,4.1111,40,5,0
1.4444,4.1111,40,6,0
1.4444,4.1111,40,7,0
1.4444,4.1111,40,8,0
1.4444,4.1111,40,9,0
1,1.4444,43.3333,7,0.3945
1.4444,4.1111,40,10,0
1.4444,4.1111,43.3333,1,0
1.4444,4.1111,43.3333,2,0
1.4444,4.1111,43.3333,3,0
1.4444,4.1111,43.3333,4,0
1.4444,4.1111,43.3333,5,0
1.4444,4.1111,43.3333,6,0
1.4444,4.1111,43.3333,7,0
1.4444,4.1111,43.3333,8,0
1.4444,4.1111,43.3333,9,0
1,1.4444,43.3333,8,0.507
1.4444,4.1111,43.3333,10,0
1.4444,4.1111,46.6667,1,0
1.4444,4.1111,46.6667,2,0
1.4444,4.1111,46.6667,3,0
1.4444,4.1111,46.6667,4,0
1.4444,4.1111,46.6667,5,0
1.4444,4.1111,46.6667,6,0
1.4444,4.1111,46.6667,7,0
1.4444,4.1111,46.6667,8,0
1.4444,4.1111,46.6667,9,0
1,1.4444,43.3333,9,0.5824
1.4444,4.1111,46.6667,10,0
1.4444,4.1111,50,1,0
1.4444,4.1111,50,2,0
1.4444,4.1111,50,3,0
1.4444,4.1111,50,4,0
1.4444,4.1111,50,5,0
1.4444,4.1111,50,6,0
1.4444,4.1111,50,7,0
1.4444,4.1111,50,8,0
1.4444,4.1111,50,9,0
1,1,23.3333,8,0.6437
1,1.4444,43.3333,10,0.632
1.4444,4.1111,50,10,0
1.4444,4.5556,20,1,0
1.4444,4.5556,20,2,0
1.4444,4.5556,20,3,0
1.4444,4.5556,20,4,0
1.4444,4.5556,20,5,0
1.4444,4.5556,20,6,0
1.4444,4.5556,20,7,0
1.4444,4.5556,20,8,0
1.4444,4.5556,20,9,0
1,1.4444,46.6667,1,0
1.4444,4.5556,20,10,0
1.4444,4.5556,23.3333,1,0
1.4444,4.5556,23.3333,2,0
1.4444,4.5556,23.3333,3,0
1.4444,4.5556,23.3333,4,0
1.4444,4.5556,23.3333,5,0
1.4444,4.5556,23.3333,6,0
1.4444,4.5556,23.3333,7,0
1.4444,4.5556,23.3333,8,0
1.4444,4.5556,23.3333,9,0
1,1.4444,46.6667,2,0
1.4444,4.5556,23.3333,10,0
1.4444,4.5556,26.6667,1,0
1.4444,4.5556,26.6667,2,0
1.4444,4.5556,26.6667,3,0
1.4444,4.5556,26.6667,4,0
1.4444,4.5556,26.6667,5,0
1.4444,4.5556,26.6667,6,0
1.4444,4.5556,26.6667,7,0
1.4444,4.5556,26.6667,8,0
1.4444,4.5556,26.6667,9,0
1,1.4444,46.6667,3,0
1.4444,4.5556,26.6667,10,0
1.4444,4.5556,30,1,0
1.4444,4.5556,30,2,0
1.4444,4.5556,30,3,0
1.4444,4.5556,30,4,0
1.4444,4.5556,30,5,0
1.4444,4.5556,30,6,0
1.4444,4.5556,30,7,0
1.4444,4.5556,30,8,0
1.4444,4.5556,30,9,0
1,1.4444,46.6667,4,0
1.4444,4.5556,30,10,0
1.4444,4.5556,33.3333,1,0
1.4444,4.5556,33.3333,2,0
1.4444,4.5556,33.3333,3,0
1.4444,4.5556,33.3333,4,0
1.4444,4.5556,33.3333,5,0
1.4444,4.5556,33.3333,6,0
1.4444,4.5556,33.3333,7,0
1.4444,4.5556,33.3333,8,0
1.4444,4.5556,33.3333,9,0
1,1.4444,46.6667,5,0
1.4444,4.5556,33.3333,10,0
1.4444,4.5556,36.6667,1,0
1.4444,4.5556,36.6667,2,0
1.4444,4.5556,36.6667,3,0
1.4444,4.5556,36.6667,4,0
1.4444,4.5556,36.6667,5,0
1.4444,4.5556,36.6667,6,0
1.4444,4.5556,36.6667,7,0
1.4444,4.5556,36.6667,8,0
1.4444,4.5556,36.6667,9,0
1,1.4444,46.6667,6,0.2211
1.4444,4.5556,36.6667,10,0
1.4444,4.5556,40,1,0
1.4444,4.5556,40,2,0
1.4444,4.5556,40,3,0
1.4444,4.5556,40,4,0
1.4444,4.5556,40,5,0
1.4444,4.5556,40,6,0
1.4444,4.5556,40,7,0
1.4444,4.5556,40,8,0
1.4444,4.5556,40,9,0
1,1.4444,46.6667,7,0.4017
1.4444,4.5556,40,10,0
1.4444,4.5556,43.3333,1,0
1.4444,4.5556,43.3333,2,0
1.4444,4.5556,43.3333,3,0
1.4444,4.5556,43.3333,4,0
1.4444,4.5556,43.3333,5,0
1.4444,4.5556,43.3333,6,0
1.4444,4.5556,43.3333,7,0
1.4444,4.5556,43.3333,8,0
1.4444,4.5556,43.3333,9,0
1,1.4444,46.6667,8,0.5161
1.4444,4.5556,43.3333,10,0
1.4444,4.5556,46.6667,1,0
1.4444,4.5556,46.6667,2,0
1.4444,4.5556,46.6667,3,0
1.4444,4.5556,46.6667,4,0
1.4444,4.5556,46.6667,5,0
1.4444,4.5556,46.6667,6,0
1.4444,4.5556,46.6667,7,0
1.4444,4.5556,46.6667,8,0
1.4444,4.5556,46.6667,9,0
1,1.4444,46.6667,9,0.5915
1.4444,4.5556,46.6667,10,0
1.4444,4.5556,50,1,0
1.4444,4.5556,50,2,0
1.4444,4.5556,50,3,0
1.4444,4.5556,50,4,0
1.4444,4.5556,50,5,0
1.4444,4.5556,50,6,0
1.4444,4.5556,50,7,0
1.4444,4.5556,50,8,0
1.4444,4.5556,50,9,0
1,1,23.3333,9,0.6734
1,1.4444,46.6667,10,0.6424
1.4444,4.5556,50,10,0
1.4444,5,20,1,0
1.4444,5,20,2,0
1.4444,5,20,3,0
1.4444,5,20,4,0
1.4444,5,20,5,0
1.4444,5,20,6,0
1.4444,5,20,7,0
1.4444,5,20,8,0
1.4444,5,20,9,0
1,1.4444,50,1,0
1.4444,5,20,10,0
1.4444,5,23.3333,1,0
1.4444,5,23.3333,2,0
1.4444,5,23.3333,3,0
1.4444,5,23.3333,4,0
1.4444,5,23.3333,5,0
1.4444,5,23.3333,6,0
1.4444,5,23.3333,7,0
1.4444,5,23.3333,8,0
1.4444,5,23.3333,9,0
1,1.4444,50,2,0
1.4444,5,23.3333,10,0
1.4444,5,26.6667,1,0
1.4444,5,26.6667,2,0
1.4444,5,26.6667,3,0
1.4444,5,26.6667,4,0
1.4444,5,26.6667,5,0
1.4444,5,26.6667,6,0
1.4444,5,26.6667,7,0
1.4444,5,26.6667,8,0
1.4444,5,26.6667,9,0
1,1.4444,50,3,0
1.4444,5,26.6667,10,0
1.4444,5,30,1,0
1.4444,5,30,2,0
1.4444,5,30,3,0
1.4444,5,30,4,0
1.4444,5,30,5,0
1.4444,5,30,6,0
1.4444,5,30,7,0
1.4444,5,30,8,0
1.4444,5,30,9,0
1,1.4444,50,4,0
1.4444,5,30,10,0
1.4444,5,33.3333,1,0
1.4444,5,33.3333,2,0
1.4444,5,33.3333,3,0
1.4444,5,33.3333,4,0
1.4444,5,33.3333,5,0
1.4444,5,33.3333,6,0
1.4444,5,33.3333,7,0
1.4444,5,33.3333,8,0
1.4444,5,33.3333,9,0
1,1.4444,50,5,0
1.4444,5,33.3333,10,0
1.4444,5,36.6667,1,0
1.4444,5,36.6667,2,0
1.4444,5,36.6667,3,0
1.4444,5,36.6667,4,0
1.4444,5,36.6667,5,0
1.4444,5,36.6667,6,0
1.4444,5,36.6667,7,0
1.4444,5,36.6667,8,0
1.4444,5,36.6667,9,0
1,1.4444,50,6,0.2301
1.4444,5,36.6667,10,0
1.4444,5,40,1,0
1.4444,5,40,2,0
1.4444,5,40,3,0
1.4444,5,40,4,0
1.4444,5,40,5,0
1.4444,5,40,6,0
1.4444,5,40,7,0
1.4444,5,40,8,0
1.4444,5,40,9,0
1,1.4444,50,7,0.3993
1.4444,5,40,10,0
1.4444,5,43.3333,1,0
1.4444,5,43.3333,2,0
1.4444,5,43.3333,3,0
1.4444,5,43.3333,4,0
1.4444,5,43.3333,5,0
1.4444,5,43.3333,6,0
1.4444,5,43.3333,7,0
1.4444,5,43.3333,8,0
1.4444,5,43.3333,9,0
1,1.4444,50,8,0.5137
1.4444,5,43.3333,10,0
1.4444,5,46.6667,1,0
1.4444,5,46.6667,2,0
1.4444,5,46.6667,3,0
1.4444,5,46.6667,4,0
1.4444,5,46.6667,5,0
1.4444,5,46.6667,6,0
1.4444,5,46.6667,7,0
1.4444,5,46.6667,8,0
1.4444,5,46.6667,9,0
1,1.4444,50,9,0.5968
1.4444,5,46.6667,10,0
1.4444,5,50,1,0
1.4444,5,50,2,0
1.4444,5,50,3,0
1.4444,5,50,4,0
1.4444,5,50,5,0
1.4444,5,50,6,0
1.4444,5,50,7,0
1.4444,5,50,8,0
1.4444,5,50,9,0
1,1,20,2,0
1,1,23.3333,10,0.6952
1,1.4444,50,10,0.6472
1.4444,5,50,10,0
1.8889,1,20,1,0
1.8889,1,20,2,0
1.8889,1,20,3,0
1.8889,1,20,4,0.1539
1.8889,1,20,5,0.3488
1.8889,1,20,6,0.4592
1.8889,1,20,7,0.5301
1.8889,1,20,8,0.5802
1.8889,1,20,9,0.6191
1,1.8889,20,1,0
1.8889,1,20,10,0.6452
1.8889,1,23.3333,1,0
1.8889,1,23.3333,2,0
1.8889,1,23.3333,3,0
1.8889,1,23.3333,4,0.1826
1.8889,1,23.3333,5,0.3718
1.8889,1,23.3333,6,0.5035
1.8889,1,23.3333,7,0.5684
1.8889,1,23.3333,8,0.6156
1.8889,1,23.3333,9,0.6451
1,1.8889,20,2,0
1.8889,1,23.3333,10,0.6798
1.8889,1,26.6667,1,0
1.8889,1,26.6667,2,0
1.8889,1,26.6667,3,0
1.8889,1,26.6667,4,0.2063
1.8889,1,26.6667,5,0.4124
1.8889,1,26.6667,6,0.5227
1.8889,1,26.6667,7,0.5887
1.8889,1,26.6667,8,0.6365
1.8889,1,26.6667,9,0.673
1,1.8889,20,3,0
1.8889,1,26.6667,10,0.6998
1.8889,1,30,1,0
1.8889,1,30,2,0
1.8889,1,30,3,0
1.8889,1,30,4,0.2082
1.8889,1,30,5,0.4311
1.8889,1,30,6,0.549
1.8889,1,30,7,0.6126
1.8889,1,30,8,0.6636
1.8889,1,30,9,0.6972
1,1.8889,20,4,0
1.8889,1,30,10,0.722
1.8889,1,33.3333,1,0
1.8889,1,33.3333,2,0
1.8889,1,33.3333,3,0
1.8889,1,33.3333,4,0.2285
1.8889,1,33.3333,5,0.4405
1.8889,1,33.3333,6,0.568
1.8889,1,33.3333,7,0.633
1.8889,1,33.3333,8,0.6844
1.8889,1,33.3333,9,0.7141
1,1.8889,20,5,0
1.8889,1,33.3333,10,0.724
1.8889,1,36.6667,1,0
1.8889,1,36.6667,2,0
1.8889,1,36.6667,3,0
1.8889,1,36.6667,4,0.2332
1.8889,1,36.6667,5,0.458
1.8889,1,36.6667,6,0.5807
1.8889,1,36.6667,7,0.6436
1.8889,1,36.6667,8,0.6987
1.8889,1,36.6667,9,0.7301
1,1.8889,20,6,0
1.8889,1,36.6667,10,0.7565
1.8889,1,40,1,0
1.8889,1,40,2,0
1.8889,1,40,3,0
1.8889,1,40,4,0.2399
1.8889,1,40,5,0.4668
1.8889,1,40,6,0.5901
1.8889,1,40,7,0.6645
1.8889,1,40,8,0.7125
1.8889,1,40,9,0.7448
1,1.8889,20,7,0.0301
1.8889,1,40,10,0.7615
1.8889,1,43.3333,1,0
1.8889,1,43.3333,2,0
1.8889,1,43.3333,3,0
1.8889,1,43.3333,4,0.2432
1.8889,1,43.3333,5,0.4688
1.8889,1,43.3333,6,0.5789
1.8889,1,43.3333,7,0.6747
1.8889,1,43.3333,8,0.7035
1.8889,1,43.3333,9,0.7544
1,1.8889,20,8,0.1835
1.8889,1,43.3333,10,0.777
1.8889,1,46.6667,1,0
1.8889,1,46.6667,2,0
1.8889,1,46.6667,3,0
1.8889,1,46.6667,4,0.2376
1.8889,1,46.6667,5,0.4738
1.8889,1,46.6667,6,0.589
1.8889,1,46.6667,7,0.681
1.8889,1,46.6667,8,0.7005
1.8889,1,46.6667,9,0.7603
1,1.8889,20,9,0.2943
1.8889,1,46.6667,10,0.7882
1.8889,1,50,1,0
1.8889,1,50,2,0
1.8889,1,50,3,0
1.8889,1,50,4,0.244
1.8889,1,50,5,0.4798
1.8889,1,50,6,0.6131
1.8889,1,50,7,0.6577
1.8889,1,50,8,0.7237
1.8889,1,50,9,0.7736
1,1,26.6667,1,0
1,1.8889,20,10,0.3806
1.8889,1,50,10,0.7953
1.8889,1.4444,20,1,0
1.8889,1.4444,20,2,0
1.8889,1.4444,20,3,0
1.8889,1.4444,20,4,0
1.8889,1.4444,20,5,0
1.8889,1.4444,20,6,0.1722
1.8889,1.4444,20,7,0.2983
1.8889,1.4444,20,8,0.3903
1.8889,1.4444,20,9,0.4538
1,1.8889,23.3333,1,0
1.8889,1.4444,20,10,0.5041
1.8889,1.4444,23.3333,1,0
1.8889,1.4444,23.3333,2,0
1.8889,1.4444,23.3333,3,0
1.8889,1.4444,23.3333,4,0
1.8889,1.4444,23.3333,5,0
1.8889,1.4444,23.3333,6,0.1983
1.8889,1.4444,23.3333,7,0.3309
1.8889,1.4444,23.3333,8,0.4204
1.8889,1.4444,23.3333,9,0.4856
1,1.8889,23.3333,2,0
1.8889,1.4444,23.3333,10,0.5338
1.8889,1.4444,26.6667,1,0
1.8889,1.4444,26.6667,2,0
1.8889,1.4444,26.6667,3,0
1.8889,1.4444,26.6667,4,0
1.8889,1.4444,26.6667,5,0
1.8889,1.4444,26.6667,6,0.1395
1.8889,1.4444,26.6667,7,0.2897
1.8889,1.4444,26.6667,8,0.3942
1.8889,1.4444,26.6667,9,0.4695
1,1.8889,23.3333,3,0
1.8889,1.4444,26.6667,10,0.5184
1.8889,1.4444,30,1,0
1.8889,1.4444,30,2,0
1.8889,1.4444,30,3,0
1.8889,1.4444,30,4,0
1.8889,1.4444,30,5,0
1.8889,1.4444,30,6,0.2069
1.8889,1.4444,30,7,0.3533
1.8889,1.4444,30,8,0.4478
1.8889,1.4444,30,9,0.5084
1,1.8889,23.3333,4,0
1.8889,1.4444,30,10,0.5541
1.8889,1.4444,33.3333,1,0
1.8889,1.4444,33.3333,2,0
1.8889,1.4444,33.3333,3,0
1.8889,1.4444,33.3333,4,0
1.8889,1.4444,33.3333,5,0
1.8889,1.4444,33.3333,6,0.2225
1.8889,1.4444,33.3333,7,0.3701
1.8889,1.4444,33.3333,8,0.4666
1.8889,1.4444,33.3333,9,0.5358
1,1.8889,23.3333,5,0
1.8889,1.4444,33.3333,10,0.5817
1.8889,1.4444,36.6667,1,0
1.8889,1.4444,36.6667,2,0
1.8889,1.4444,36.6667,3,0
1.8889,1.4444,36.6667,4,0
1.8889,1.4444,36.6667,5,0
1.8889,1.4444,36.6667,6,0.234
1.8889,1.4444,36.6667,7,0.3868
1.8889,1.4444,36.6667,8,0.4833
1.8889,1.4444,36.6667,9,0.5667
1,1.8889,23.3333,6,0
1.8889,1.4444,36.6667,10,0.6013
1.8889,1.4444,40,1,0
1.8889,1.4444,40,2,0
1.8889,1.4444,40,3,0
1.8889,1.4444,40,4,0
1.8889,1.4444,40,5,0
1.8889,1.4444,40,6,0.2386
1.8889,1.4444,40,7,0.394
1.8889,1.4444,40,8,0.4836
1.8889,1.4444,40,9,0.5618
1,1.8889,23.3333,7,0.0704
1.8889,1.4444,40,10,0.612
1.8889,1.4444,43.3333,1,0
1.8889,1.4444,43.3333,2,0
1.8889,1.4444,43.3333,3,0
1.8889,1.4444,43.3333,4,0
1.8889,1.4444,43.3333,5,0
1.8889,1.4444,43.3333,6,0.2441
1.8889,1.4444,43.3333,7,0.4013
1.8889,1.4444,43.3333,8,0.5084
1.8889,1.4444,43.3333,8,0.5084
1.8889,1.4444,43.3333,9,0.5732
1,1.8889,23.3333,8,0.2167
1.8889,1.4444,43.3333,10,0.6224
1.8889,1.4444,46.6667,1,0
1.8889,1.4444,46.6667,2,0
1.8889,1.4444,46.6667,3,0
1.8889,1.4444,46.6667,4,0
1.8889,1.4444,46.6667,5,0
1.8889,1.4444,46.6667,6,0.2465
1.8889,1.4444,46.6667,7,0.4053
1.8889,1.4444,46.6667,8,0.5132
1.8889,1.4444,46.6667,9,0.5831
1,1.8889,23.3333,9,0.3182
1.8889,1.4444,46.6667,10,0.6342
1.8889,1.4444,50,1,0
1.8889,1.4444,50,2,0
1.8889,1.4444,50,3,0
1.8889,1.4444,50,4,0
1.8889,1.4444,50,5,0
1.8889,1.4444,50,6,0.2497
1.8889,1.4444,50,7,0.4105
1.8889,1.4444,50,8,0.5191
1.8889,1.4444,50,9,0.5861
1,1,26.6667,2,0
1,1.8889,23.3333,10,0.3931
1.8889,1.4444,50,10,0.6447
1.8889,1.8889,20,1,0
1.8889,1.8889,20,2,0
1.8889,1.8889,20,3,0
1.8889,1.8889,20,4,0
1.8889,1.8889,20,5,0
1.8889,1.8889,20,6,0
1.8889,1.8889,20,7,0.0229
1.8889,1.8889,20,8,0.1669
1.8889,1.8889,20,9,0.263
1,1.8889,26.6667,1,0
1.8889,1.8889,20,10,0.3421
1.8889,1.8889,23.3333,1,0
1.8889,1.8889,23.3333,2,0
1.8889,1.8889,23.3333,3,0
1.8889,1.8889,23.3333,4,0
1.8889,1.8889,23.3333,5,0
1.8889,1.8889,23.3333,6,0
1.8889,1.8889,23.3333,7,0.0568
1.8889,1.8889,23.3333,8,0.1976
1.8889,1.8889,23.3333,9,0.3006
1,1.8889,26.6667,2,0
1.8889,1.8889,23.3333,10,0.3751
1.8889,1.8889,26.6667,1,0
1.8889,1.8889,26.6667,2,0
1.8889,1.8889,26.6667,3,0
1.8889,1.8889,26.6667,4,0
1.8889,1.8889,26.6667,5,0
1.8889,1.8889,26.6667,6,0
1.8889,1.8889,26.6667,7,0.0754
1.8889,1.8889,26.6667,8,0.2089
1.8889,1.8889,26.6667,9,0.3169
1,1.8889,26.6667,3,0
1.8889,1.8889,26.6667,10,0.3917
1.8889,1.8889,30,1,0
1.8889,1.8889,30,2,0
1.8889,1.8889,30,3,0
1.8889,1.8889,30,4,0
1.8889,1.8889,30,5,0
1.8889,1.8889,30,6,0
1.8889,1.8889,30,7,0.0431
1.8889,1.8889,30,8,0.2
1.8889,1.8889,30,9,0.2968
1,1.8889,26.6667,4,0
1.8889,1.8889,30,10,0.3882
1.8889,1.8889,33.3333,1,0
1.8889,1.8889,33.3333,2,0
1.8889,1.8889,33.3333,3,0
1.8889,1.8889,33.3333,4,0
1.8889,1.8889,33.3333,5,0
1.8889,1.8889,33.3333,6,0
1.8889,1.8889,33.3333,7,0.0087
1.8889,1.8889,33.3333,8,0.1768
1.8889,1.8889,33.3333,9,0.2951
1,1.8889,26.6667,5,0
1.8889,1.8889,33.3333,10,0.3837
1.8889,1.8889,36.6667,1,0
1.8889,1.8889,36.6667,2,0
1.8889,1.8889,36.6667,3,0
1.8889,1.8889,36.6667,4,0
1.8889,1.8889,36.6667,5,0
1.8889,1.8889,36.6667,6,0
1.8889,1.8889,36.6667,7,0
1.8889,1.8889,36.6667,8,0.1009
1.8889,1.8889,36.6667,9,0.22
1,1.8889,26.6667,6,0
1.8889,1.8889,36.6667,10,0.3163
1.8889,1.8889,40,1,0
1.8889,1.8889,40,2,0
1.8889,1.8889,40,3,0
1.8889,1.8889,40,4,0
1.8889,1.8889,40,5,0
1.8889,1.8889,40,6,0
1.8889,1.8889,40,7,0.0942
1.8889,1.8889,40,8,0.2543
1.8889,1.8889,40,9,0.3636
1,1.8889,26.6667,7,0.0769
1.8889,1.8889,40,10,0.4418
1.8889,1.8889,43.3333,1,0
1.8889,1.8889,43.3333,2,0
1.8889,1.8889,43.3333,3,0
1.8889,1.8889,43.3333,4,0
1.8889,1.8889,43.3333,5,0
1.8889,1.8889,43.3333,6,0
1.8889,1.8889,43.3333,7,0.0935
1.8889,1.8889,43.3333,8,0.2595
1.8889,1.8889,43.3333,9,0.3682
1,1.8889,26.6667,8,0.2309
1.8889,1.8889,43.3333,10,0.4465
1.8889,1.8889,46.6667,1,0
1.8889,1.8889,46.6667,2,0
1.8889,1.8889,46.6667,3,0
1.8889,1.8889,46.6667,4,0
1.8889,1.8889,46.6667,5,0
1.8889,1.8889,46.6667,6,0
1.8889,1.8889,46.6667,7,0.1014
1.8889,1.8889,46.6667,8,0.2667
1.8889,1.8889,46.6667,9,0.3782
1,1.8889,26.6667,9,0.3314
1.8889,1.8889,46.6667,10,0.4708
1.8889,1.8889,50,1,0
1.8889,1.8889,50,2,0
1.8889,1.8889,50,3,0
1.8889,1.8889,50,4,0
1.8889,1.8889,50,5,0
1.8889,1.8889,50,6,0
1.8889,1.8889,50,7,0.0992
1.8889,1.8889,50,8,0.2715
1.8889,1.8889,50,9,0.3901
1,1,26.6667,3,0
1,1.8889,26.6667,10,0.4158
1.8889,1.8889,50,10,0.474
1.8889,2.3333,20,1,0
1.8889,2.3333,20,2,0
1.8889,2.3333,20,3,0
1.8889,2.3333,20,4,0
1.8889,2.3333,20,5,0
1.8889,2.3333,20,6,0
1.8889,2.3333,20,7,0
1.8889,2.3333,20,8,0
1.8889,2.3333,20,9,0.0421
1,1.8889,30,1,0
1.8889,2.3333,20,10,0.1544
1.8889,2.3333,23.3333,1,0
1.8889,2.3333,23.3333,2,0
1.8889,2.3333,23.3333,3,0
1.8889,2.3333,23.3333,4,0
1.8889,2.3333,23.3333,5,0
1.8889,2.3333,23.3333,6,0
1.8889,2.3333,23.3333,7,0
1.8889,2.3333,23.3333,8,0
1.8889,2.3333,23.3333,9,0.0617
1,1.8889,30,2,0
1.8889,2.3333,23.3333,10,0.1732
1.8889,2.3333,26.6667,1,0
1.8889,2.3333,26.6667,2,0
1.8889,2.3333,26.6667,3,0
1.8889,2.3333,26.6667,4,0
1.8889,2.3333,26.6667,5,0
1.8889,2.3333,26.6667,6,0
1.8889,2.3333,26.6667,7,0
1.8889,2.3333,26.6667,8,0
1.8889,2.3333,26.6667,9,0.1067
1,1.8889,30,3,0
1.8889,2.3333,26.6667,10,0.2138
1.8889,2.3333,30,1,0
1.8889,2.3333,30,2,0
1.8889,2.3333,30,3,0
1.8889,2.3333,30,4,0
1.8889,2.3333,30,5,0
1.8889,2.3333,30,6,0
1.8889,2.3333,30,7,0
1.8889,2.3333,30,8,0
1.8889,2.3333,30,9,0.1087
1,1.8889,30,4,0
1.8889,2.3333,30,10,0.219
1.8889,2.3333,33.3333,1,0
1.8889,2.3333,33.3333,2,0
1.8889,2.3333,33.3333,3,0
1.8889,2.3333,33.3333,4,0
1.8889,2.3333,33.3333,5,0
1.8889,2.3333,33.3333,6,0
1.8889,2.3333,33.3333,7,0
1.8889,2.3333,33.3333,8,0
1.8889,2.3333,33.3333,9,0.1145
1,1.8889,30,5,0
1.8889,2.3333,33.3333,10,0.2288
1.8889,2.3333,36.6667,1,0
1.8889,2.3333,36.6667,2,0
1.8889,2.3333,36.6667,3,0
1.8889,2.3333,36.6667,4,0
1.8889,2.3333,36.6667,5,0
1.8889,2.3333,36.6667,6,0
1.8889,2.3333,36.6667,7,0
1.8889,2.3333,36.6667,8,0
1.8889,2.3333,36.6667,9,0.1124
1,1.8889,30,6,0
1.8889,2.3333,36.6667,10,0.2297
1.8889,2.3333,40,1,0
1.8889,2.3333,40,2,0
1.8889,2.3333,40,3,0
1.8889,2.3333,40,4,0
1.8889,2.3333,40,5,0
1.8889,2.3333,40,6,0
1.8889,2.3333,40,7,0
1.8889,2.3333,40,8,0
1.8889,2.3333,40,9,0.1319
1,1.8889,30,7,0.0732
1.8889,2.3333,40,10,0.25
1.8889,2.3333,43.3333,1,0
1.8889,2.3333,43.3333,2,0
1.8889,2.3333,43.3333,3,0
1.8889,2.3333,43.3333,4,0
1.8889,2.3333,43.3333,5,0
1.8889,2.3333,43.3333,6,0
1.8889,2.3333,43.3333,7,0
1.8889,2.3333,43.3333,8,0
1.8889,2.3333,43.3333,9,0.1272
1,1.8889,30,8,0.2371
1.8889,2.3333,43.3333,10,0.2469
1.8889,2.3333,46.6667,1,0
1.8889,2.3333,46.6667,2,0
1.8889,2.3333,46.6667,3,0
1.8889,2.3333,46.6667,4,0
1.8889,2.3333,46.6667,5,0
1.8889,2.3333,46.6667,6,0
1.8889,2.3333,46.6667,7,0
1.8889,2.3333,46.6667,8,0
1.8889,2.3333,46.6667,9,0.1244
1,1.8889,30,9,0.3449
1.8889,2.3333,46.6667,10,0.2486
1.8889,2.3333,50,1,0
1.8889,2.3333,50,2,0
1.8889,2.3333,50,3,0
1.8889,2.3333,50,4,0
1.8889,2.3333,50,5,0
1.8889,2.3333,50,6,0
1.8889,2.3333,50,7,0
1.8889,2.3333,50,8,0
1.8889,2.3333,50,9,0.1309
1,1,26.6667,4,0.2037
1,1.8889,30,10,0.4242
1.8889,2.3333,50,10,0.2556
1.8889,2.7778,20,1,0
1.8889,2.7778,20,2,0
1.8889,2.7778,20,3,0
1.8889,2.7778,20,4,0
1.8889,2.7778,20,5,0
1.8889,2.7778,20,6,0
1.8889,2.7778,20,7,0
1.8889,2.7778,20,8,0
1.8889,2.7778,20,9,0
1,1.8889,33.3333,1,0
1.8889,2.7778,20,10,0
1.8889,2.7778,23.3333,1,0
1.8889,2.7778,23.3333,2,0
1.8889,2.7778,23.3333,3,0
1.8889,2.7778,23.3333,4,0
1.8889,2.7778,23.3333,5,0
1.8889,2.7778,23.3333,6,0
